"Points:0","Points:1","Points:2","U:0","U:1","U:2"
8.7334,7.8779,0.34246,0,0,0
8.715,7.633,0.62486,0,0,0
8.7024,7.3874,0.90613,0,0,0
8.6963,7.1411,1.1805,0,0,0
8.6955,6.8937,1.45,0,0,0
8.6996,6.6448,1.7183,0,0,0
8.7092,6.3935,1.9887,0,0,0
8.7259,6.1386,2.2633,0,0,0
8.7494,5.8733,2.5406,0,0,0
8.7807,5.5822,2.7836,0,0,0
8.4812,8.367,0.10247,0,0,0
8.448,8.1225,0.35388,0,0,0
8.4381,7.8779,0.64473,0,0,0
8.4333,7.6331,0.92198,0,0,0
8.431,7.3879,1.1887,0,0,0
8.4305,7.142,1.45,0,0,0
8.4317,6.8947,1.7111,0,0,0
8.4348,6.6449,1.9767,0,0,0
8.4409,6.3919,2.2517,0,0,0
8.4533,6.1347,2.5393,0,0,0
8.4956,5.8693,2.7918,0,0,0
8.2235,6.1504,2.7726,0,0,0
8.2019,6.3976,2.5088,0,0,0
8.2005,6.6479,2.2328,0,0,0
8.2005,6.8966,1.9646,0,0,0
8.2003,7.1431,1.7047,0,0,0
8.2001,7.3884,1.45,0,0,0
8.2002,7.6332,1.1952,0,0,0
8.2003,7.8778,0.93521,0,0,0
8.2003,8.1223,0.66636,0,0,0
8.2014,8.3669,0.38834,0,0,0
8.2213,8.6116,0.12361,0,0,0
11.775,5.4309,0.20525,0,0,0
11.513,5.5823,0.11584,0,0,0
11.533,5.461,0.43785,0,0,0
11.261,5.8553,0.10466,0,0,0
11.27,5.6361,0.38005,0,0,0
11.278,5.4834,0.69593,0,0,0
11.014,6.1262,0.10191,0,0,0
11.017,5.8775,0.35267,0,0,0
11.022,5.6784,0.66639,0,0,0
11.023,5.4918,0.95037,0,0,0
10.767,6.3906,0.10077,0,0,0
10.768,6.1339,0.34012,0,0,0
10.77,5.9082,0.63778,0,0,0
10.771,5.6979,0.93543,0,0,0
10.77,5.4945,1.2012,0,0,0
10.52,6.6465,0.10018,0,0,0
10.52,6.3916,0.33443,0,0,0
10.52,6.1494,0.6171,0,0,0
10.522,5.9284,0.91589,0,0,0
10.522,5.7054,1.1947,0,0,0
10.521,5.495,1.45,0,0,0
10.273,6.8964,0.099901,0,0,0
10.272,6.6453,0.33168,0,0,0
10.271,6.3973,0.60552,0,0,0
10.271,6.1638,0.89786,0,0,0
10.272,5.9381,1.1852,0,0,0
10.273,5.7072,1.45,0,0,0
10.273,5.4944,1.6988,0,0,0
10.026,7.1431,0.099801,0,0,0
10.024,6.895,0.33049,0,0,0
10.021,6.6464,0.59996,0,0,0
10.02,6.4046,0.88496,0,0,0
10.021,6.1721,1.1757,0,0,0
10.023,5.9405,1.45,0,0,0
10.025,5.705,1.7053,0,0,0
10.026,5.4916,1.9496,0,0,0
9.7782,7.3885,0.099835,0,0,0
9.7745,7.1422,0.33029,0,0,0
9.7694,6.8945,0.59799,0,0,0
9.7654,6.6489,0.87834,0,0,0
9.7649,6.4095,1.168,0,0,0
9.7681,6.1737,1.45,0,0,0
9.773,5.9367,1.7145,0,0,0
9.777,5.6971,1.9644,0,0,0
9.779,5.483,2.2041,0,0,0
9.5296,7.6332,0.10001,0,0,0
9.5234,7.3879,0.33096,0,0,0
9.5148,7.1414,0.59873,0,0,0
9.5072,6.8947,0.87735,0,0,0
9.5037,6.6505,1.164,0,0,0
9.5065,6.4095,1.45,0,0,0
9.5139,6.1689,1.723,0,0,0
9.5224,5.9256,1.9829,0,0,0
9.529,5.6771,2.2333,0,0,0
9.532,5.4602,2.4619,0,0,0
9.2781,7.8778,0.10033,0,0,0
9.2685,7.6331,0.3327,0,0,0
9.2556,7.3874,0.60243,0,0,0
9.2438,7.141,0.88166,0,0,0
9.2366,6.8947,1.166,0,0,0
9.2371,6.6494,1.45,0,0,0
9.2455,6.4047,1.7278,0,0,0
9.2582,6.158,1.9973,0,0,0
9.2711,5.9046,2.2598,0,0,0
9.2809,5.6347,2.5195,0,0,0
9.285,5.4293,2.6943,0,0,0
9.021,8.1224,0.10078,0,0,0
9.0066,7.8779,0.33606,0,0,0
8.9894,7.633,0.61052,0,0,0
8.9746,7.3872,0.89155,0,0,0
8.9659,7.1408,1.1722,0,0,0
8.9646,6.894,1.45,0,0,0
8.9706,6.6466,1.7258,0,0,0
8.9835,6.3974,2.0006,0,0,0
9.001,6.1435,2.2736,0,0,0
9.0191,5.8755,2.5446,0,0,0
9.0339,5.5817,2.784,0,0,0
8.7552,8.3671,0.10126,0,0,0
8.7334,8.1227,0.34249,0,0,0
8.715,7.878,0.62483,0,0,0
8.7022,7.6329,0.906,0,0,0
8.6958,7.3873,1.1803,0,0,0
8.6944,7.1411,1.45,0,0,0
8.6974,6.8937,1.7192,0,0,0
8.7056,6.6446,1.9916,0,0,0
8.7202,6.3925,2.2699,0,0,0
8.7409,6.1335,2.5505,0,0,0
8.7675,5.8607,2.7946,0,0,0
8.4813,8.6122,0.1025,0,0,0
8.4481,8.3673,0.35392,0,0,0
8.4382,8.1226,0.64475,0,0,0
8.4332,7.8779,0.92196,0,0,0
8.4309,7.633,1.1886,0,0,0
8.4303,7.3879,1.45,0,0,0
8.4313,7.142,1.7113,0,0,0
8.434,6.8949,1.9776,0,0,0
8.4394,6.6459,2.254,0,0,0
8.4502,6.3946,2.5434,0,0,0
8.4865,6.1388,2.7952,0,0,0
8.2219,6.4037,2.775,0,0,0
8.2015,6.6499,2.5107,0,0,0
8.2004,6.897,2.2335,0,0,0
8.2004,7.1432,1.9648,0,0,0
8.2002,7.3884,1.7048,0,0,0
8.2001,7.6332,1.45,0,0,0
8.2002,7.8778,1.1952,0,0,0
8.2004,8.1223,0.93522,0,0,0
8.2003,8.3669,0.66638,0,0,0
8.2014,8.6118,0.3884,0,0,0
8.2214,8.8571,0.12369,0,0,0
12.131,5.4288,0.22855,0,0,0
12.04,5.442,0.12135,0,0,0
12.021,5.4558,0.27997,0,0,0
12.066,5.4084,0.27752,0,0,0
11.991,5.4087,0.18307,0,0,0
12.042,5.4098,0.091442,0,0,0
11.936,5.4327,0.20591,0,0,0
11.764,5.5845,0.11591,0,0,0
11.802,5.4632,0.43855,0,0,0
11.51,5.8564,0.10472,0,0,0
11.526,5.6375,0.38009,0,0,0
11.545,5.4842,0.69613,0,0,0
11.261,6.1265,0.10191,0,0,0
11.267,5.8781,0.35265,0,0,0
11.278,5.679,0.66637,0,0,0
